16:52:11,2943.18 ,2709.66 ,2905.91 ,2917.01
16:52:12,2943.63 ,2711.55 ,2906.24 ,2917.37
16:52:13,2943.28 ,2709.64 ,2905.91 ,2917.05
16:52:13,2943.60 ,2710.05 ,2906.25 ,2917.32
16:52:15,2943.20 ,2709.73 ,2906.01 ,2916.78
16:52:15,2943.50 ,2710.09 ,2906.28 ,2917.35
16:52:16,2943.15 ,2709.63 ,2905.90 ,2917.03
16:52:16,2943.77 ,2710.00 ,2906.55 ,2917.39
16:52:18,2943.20 ,2709.64 ,2905.91 ,2917.04
16:52:18,2943.58 ,2710.03 ,2906.30 ,2917.51
16:52:19,2943.17 ,2709.63 ,2905.92 ,2917.07
16:52:19,2943.59 ,2710.00 ,2906.29 ,2917.41
16:52:21,2943.14 ,2709.66 ,2905.97 ,2917.03
16:52:21,2943.87 ,2710.04 ,2906.44 ,2917.34
16:52:22,2943.16 ,2709.63 ,2905.91 ,2916.91
16:52:23,2943.76 ,2709.97 ,2906.26 ,2917.36
16:52:24,2943.14 ,2709.67 ,2905.91 ,2917.10
16:52:24,2943.65 ,2710.07 ,2906.31 ,2917.34
16:52:25,2943.16 ,2709.66 ,2905.88 ,2917.09
16:52:26,2943.64 ,2709.86 ,2906.23 ,2917.33
16:52:27,2943.17 ,2709.62 ,2905.91 ,2917.03
16:52:27,2943.61 ,2710.03 ,2906.27 ,2917.30
16:52:28,2943.22 ,2709.57 ,2905.89 ,2917.03
16:52:29,2943.53 ,2709.99 ,2906.28 ,2917.28
16:52:30,2943.11 ,2709.62 ,2905.87 ,2918.12
16:52:30,2943.57 ,2709.99 ,2906.30 ,2917.34
16:52:32,2943.17 ,2709.61 ,2905.86 ,2917.03
16:52:32,2943.58 ,2709.82 ,2907.04 ,2917.30
16:52:33,2943.08 ,2709.59 ,2905.83 ,2917.00
16:52:33,2943.60 ,2710.01 ,2906.94 ,2917.31
16:52:35,2943.04 ,2709.63 ,2905.92 ,2917.02
16:52:35,2943.52 ,2710.00 ,2906.22 ,2917.27
16:52:36,2943.11 ,2709.57 ,2905.81 ,2917.13
16:52:36,2943.76 ,2710.05 ,2906.20 ,2917.36
16:52:38,2943.17 ,2709.65 ,2905.90 ,2917.00
16:52:38,2943.57 ,2710.37 ,2906.24 ,2917.26
16:52:39,2943.17 ,2709.54 ,2905.82 ,2916.94
16:52:40,2943.67 ,2709.95 ,2906.18 ,2917.24
16:52:41,2943.05 ,2709.52 ,2905.82 ,2917.03
16:52:41,2943.57 ,2709.99 ,2906.25 ,2917.93
16:52:42,2943.11 ,2709.56 ,2905.81 ,2916.98
16:52:43,2943.43 ,2710.03 ,2906.37 ,2917.30
16:52:44,2943.14 ,2709.59 ,2905.82 ,2917.02
16:52:44,2943.76 ,2709.93 ,2906.18 ,2917.30
16:52:45,2943.15 ,2709.65 ,2905.87 ,2916.94
16:52:46,2943.63 ,2709.88 ,2906.21 ,2917.31
16:52:47,2943.09 ,2709.60 ,2905.85 ,2916.89
16:52:47,2943.56 ,2710.05 ,2906.20 ,2917.32
16:52:49,2943.10 ,2709.54 ,2905.84 ,2916.98
16:52:49,2943.53 ,2710.15 ,2906.16 ,2917.26
16:52:50,2943.09 ,2709.56 ,2905.89 ,2916.93
16:52:50,2943.56 ,2709.99 ,2906.34 ,2917.25
16:52:52,2943.08 ,2709.59 ,2905.85 ,2916.89
16:52:52,2943.80 ,2710.11 ,2906.20 ,2917.23
16:52:53,2943.08 ,2709.60 ,2905.83 ,2916.91
16:52:53,2943.40 ,2710.16 ,2906.15 ,2917.22
16:52:55,2943.12 ,2709.59 ,2905.77 ,2916.95
16:52:55,2943.77 ,2709.96 ,2906.19 ,2917.29
16:52:56,2943.12 ,2709.57 ,2905.83 ,2916.93
16:52:57,2943.67 ,2709.96 ,2906.20 ,2917.25
