16:58:36,2942.08 ,2708.68 ,2904.89 ,2915.99
16:58:36,2942.57 ,2709.00 ,2905.21 ,2916.28
16:58:37,2942.09 ,2708.62 ,2904.83 ,2915.92
16:58:37,2942.50 ,2709.05 ,2905.15 ,2916.26
16:58:39,2942.08 ,2708.59 ,2904.86 ,2915.93
16:58:39,2942.47 ,2709.02 ,2905.16 ,2916.29
16:58:40,2942.06 ,2708.63 ,2904.88 ,2915.95
16:58:41,2942.48 ,2709.06 ,2905.28 ,2916.25
16:58:42,2942.06 ,2708.58 ,2904.86 ,2915.90
16:58:42,2942.51 ,2709.02 ,2905.21 ,2916.23
16:58:43,2942.02 ,2708.56 ,2904.83 ,2915.94
16:58:44,2942.49 ,2709.02 ,2905.18 ,2916.28
16:58:45,2942.07 ,2708.58 ,2904.78 ,2915.91
16:58:45,2942.53 ,2709.03 ,2905.17 ,2916.24
16:58:46,2942.07 ,2708.57 ,2904.81 ,2915.98
16:58:47,2942.52 ,2708.97 ,2905.19 ,2916.24
16:58:48,2942.01 ,2708.56 ,2904.81 ,2915.95
16:58:48,2942.53 ,2708.97 ,2905.16 ,2916.23
16:58:50,2942.05 ,2708.60 ,2904.83 ,2915.85
16:58:50,2942.47 ,2709.07 ,2905.23 ,2916.17
16:58:51,2942.04 ,2708.57 ,2904.85 ,2915.91
16:58:51,2942.47 ,2708.99 ,2905.22 ,2916.19
16:58:53,2942.00 ,2708.62 ,2904.82 ,2915.93
16:58:53,2942.46 ,2708.97 ,2905.21 ,2916.22
16:58:54,2942.05 ,2708.58 ,2904.72 ,2915.90
16:58:54,2942.46 ,2708.93 ,2905.21 ,2916.28
16:58:56,2942.02 ,2708.61 ,2904.76 ,2915.90
16:58:56,2942.45 ,2708.97 ,2905.18 ,2916.25
16:58:57,2942.07 ,2708.56 ,2904.74 ,2915.84
16:58:58,2942.46 ,2708.90 ,2905.16 ,2916.23
16:58:59,2941.97 ,2708.55 ,2904.80 ,2915.88
16:58:59,2942.44 ,2708.97 ,2905.14 ,2916.22
16:59:00,2941.98 ,2708.52 ,2904.74 ,2915.89
16:59:01,2942.43 ,2708.98 ,2905.19 ,2916.20
16:59:02,2942.02 ,2708.52 ,2904.78 ,2915.85
16:59:02,2942.42 ,2708.91 ,2905.15 ,2916.20
16:59:03,2941.97 ,2708.57 ,2904.75 ,2915.80
16:59:04,2942.48 ,2708.95 ,2905.15 ,2916.15
16:59:05,2941.95 ,2708.55 ,2904.75 ,2915.79
16:59:05,2942.44 ,2708.93 ,2905.17 ,2916.19
16:59:07,2942.10 ,2708.54 ,2904.76 ,2915.86
16:59:07,2942.45 ,2708.87 ,2905.16 ,2916.15
16:59:08,2942.01 ,2708.50 ,2904.70 ,2915.82
16:59:08,2942.45 ,2708.92 ,2905.06 ,2916.15
16:59:10,2942.03 ,2708.51 ,2904.75 ,2915.81
16:59:10,2942.38 ,2708.86 ,2905.08 ,2916.19
16:59:11,2941.98 ,2708.50 ,2904.76 ,2915.84
16:59:11,2942.44 ,2708.93 ,2905.11 ,2916.14
16:59:13,2941.97 ,2708.50 ,2904.71 ,2915.86
16:59:13,2942.33 ,2708.88 ,2905.17 ,2916.21
16:59:14,2941.90 ,2708.55 ,2904.74 ,2915.85
16:59:15,2942.42 ,2708.94 ,2905.12 ,2916.07
16:59:16,2942.01 ,2708.49 ,2904.67 ,2915.80
16:59:16,2942.36 ,2708.90 ,2905.07 ,2916.12
16:59:17,2941.93 ,2708.55 ,2904.71 ,2915.77
16:59:18,2942.36 ,2708.88 ,2905.09 ,2916.18
16:59:19,2941.94 ,2708.51 ,2904.75 ,2915.84
16:59:19,2942.44 ,2708.89 ,2905.10 ,2916.11
16:59:20,2941.98 ,2708.56 ,2904.74 ,2915.82
