16:46:12,2950.63 ,2716.47 ,2913.03 ,2924.93
16:46:12,2951.20 ,2716.93 ,2914.70 ,2928.11
16:46:13,2952.05 ,2716.97 ,2911.85 ,1263.52
16:46:13,2951.04 ,2717.00 ,2913.41 ,2924.65
16:46:14,2950.44 ,2716.51 ,2912.99 ,2924.26
16:46:15,2950.95 ,2717.05 ,2913.45 ,2924.70
16:46:16,2950.51 ,2716.56 ,2913.01 ,2924.29
16:46:16,2951.04 ,2717.06 ,2913.53 ,2924.65
16:46:17,M1  fault
16:47:19,2948.89 ,2716.09 ,2913.17 ,2924.98
16:47:20,2952.06 ,2717.00 ,2912.93 ,2923.87
16:47:21,2948.92 ,2716.07 ,2913.28 ,2925.03
16:47:21,2952.01 ,2716.99 ,2912.94 ,2923.87
16:47:23,2948.90 ,2716.06 ,2913.26 ,2925.04
16:47:23,2952.11 ,2717.09 ,2912.99 ,2923.96
16:47:24,2948.91 ,2716.13 ,2913.23 ,2925.09
16:47:24,2952.08 ,2717.02 ,2912.94 ,2923.93
16:47:26,2948.96 ,2716.11 ,2913.25 ,2925.07
16:47:26,2952.14 ,2717.06 ,2913.06 ,2923.95
16:47:27,2949.07 ,2716.14 ,2913.22 ,2925.06
16:47:27,2952.10 ,2717.07 ,2912.99 ,2923.97
16:47:29,2948.96 ,2716.11 ,2913.32 ,2925.05
16:47:29,2952.14 ,2717.11 ,2913.05 ,2923.99
16:47:30,2948.96 ,2716.12 ,2913.21 ,2925.15
16:47:31,2952.20 ,2717.08 ,2913.00 ,2924.01
16:47:32,2949.05 ,2716.15 ,2913.23 ,2925.15
16:47:32,2952.13 ,2717.15 ,2913.01 ,2924.02
16:47:33,2948.99 ,2716.14 ,2913.22 ,2925.04
16:47:34,2952.17 ,2717.17 ,2913.01 ,2924.04
16:47:35,2948.98 ,2716.13 ,2913.22 ,2925.12
16:47:35,2952.16 ,2717.09 ,2912.99 ,2923.99
16:47:36,2949.07 ,2716.15 ,2913.21 ,2925.13
16:47:37,2952.18 ,2717.17 ,2913.08 ,2924.08
16:47:38,2949.02 ,2716.17 ,2913.27 ,2925.09
16:47:38,2952.23 ,2717.17 ,2913.02 ,2924.05
16:47:40,2949.05 ,2716.18 ,2913.20 ,2925.12
16:47:40,2952.22 ,2717.22 ,2913.06 ,2924.05
16:47:41,2949.08 ,2716.20 ,2913.20 ,2925.17
16:47:41,2952.21 ,2717.14 ,2913.09 ,2924.02
16:47:43,2949.04 ,2716.20 ,2913.19 ,2925.20
16:47:43,2952.15 ,2717.20 ,2913.06 ,2924.02
16:47:44,2949.07 ,2716.17 ,2913.18 ,2925.18
16:47:44,2952.22 ,2717.20 ,2913.07 ,2924.02
16:47:46,2949.15 ,2716.21 ,2913.22 ,2925.18
16:47:46,2952.18 ,2717.12 ,2913.07 ,2924.04
16:47:47,2949.11 ,2716.26 ,2913.27 ,2925.17
16:47:48,2952.25 ,2717.21 ,2913.11 ,2924.12
16:47:49,2949.17 ,2716.28 ,2913.23 ,2925.28
16:47:49,2952.25 ,2717.20 ,2913.12 ,2924.13
16:47:50,2949.10 ,2716.26 ,2913.19 ,2925.30
16:47:51,2952.21 ,2717.22 ,2913.15 ,2924.12
16:47:52,2949.14 ,2716.25 ,2913.19 ,2925.27
16:47:52,2952.22 ,2717.24 ,2913.12 ,2924.07
16:47:53,2949.14 ,2716.23 ,2913.22 ,2925.21
16:47:54,2952.23 ,2717.22 ,2913.16 ,2924.09
16:47:55,2949.21 ,2716.32 ,2913.14 ,2925.29
16:47:55,2952.25 ,2717.19 ,2913.13 ,2924.09
16:47:57,2949.10 ,2716.32 ,2913.22 ,2925.26
16:47:57,2952.26 ,2717.17 ,2913.13 ,2924.15
